created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,token,positif,negatif,sentiment_score,sentiment
Mon Jul 18 07:52:42 +0000 2022,1548938801807970305,oh iya aplikasi bankingan duniawi aman bug baca livin mandiri octo mobile tmrw uob jago jenius tidak ada,0,0,0,0,in,798136542493425664,1548934555477757952,cocochicow,https://twitter.com/cocochicow/status/1548938801807970305,"['oh', 'iya', 'aplikasi', 'bankingan', 'duniawi', 'aman', 'bug', 'baca', 'livin', 'mandiri', 'octo', 'mobile', 'tmrw', 'uob', 'jago', 'jenius', 'tidak ada']",2,3,-1,Negatif
Mon Jul 18 01:32:15 +0000 2022,1548843056061087744,semenjak fresible k tidak pernah pakai aplikasi jenius wkwk,0,0,0,0,in,1301767951,1548840620659130368,uptukangdesain,https://twitter.com/uptukangdesain/status/1548843056061087744,"['semenjak', 'fresible', 'k', 'tidak pernah', 'pakai', 'aplikasi', 'jenius', 'wkwk']",1,1,0,Netral
Sun Jul 17 11:14:58 +0000 2022,1548627312966795266,kayak aplikasi jenius,0,0,0,0,in,1329614022719676416,1548621546323058694,UNDRYZONE,https://twitter.com/UNDRYZONE/status/1548627312966795266,"['kayak', 'aplikasi', 'jenius']",1,0,1,Positif
Sun Jul 17 06:34:32 +0000 2022,1548556740526211073,aplikasi jenius mudah uni,0,0,0,2,in,1366737990957981696,1548201153933955074,Di4ntara,https://twitter.com/Di4ntara/status/1548556740526211073,"['aplikasi', 'jenius', 'mudah', 'uni']",2,0,2,Positif
Sat Jul 16 11:13:41 +0000 2022,1548264601628086272,sampah kali aplikasi jenius gilir butuh tidak bisa masuk,0,0,0,0,in,226465727,1548264601628086272,asdfghjklzz13,https://twitter.com/asdfghjklzz13/status/1548264601628086272,"['sampah', 'kali', 'aplikasi', 'jenius', 'gilir', 'butuh', 'tidak bisa', 'masuk']",1,2,-1,Negatif
Fri Jul 15 21:34:33 +0000 2022,1548058462537814016,aplikasi jenius,0,0,0,0,in,1502017010137403396,1547945303021875200,Besdianto1,https://twitter.com/Besdianto1/status/1548058462537814016,"['aplikasi', 'jenius']",1,0,1,Positif
Fri Jul 15 09:37:34 +0000 2022,1547878027647803392,tidak bisa login masuk aplikasi jenius siang tulis salah ganggu,0,1,0,0,in,76871265,1547878027647803392,ucha_amalia,https://twitter.com/ucha_amalia/status/1547878027647803392,"['tidak bisa', 'login', 'masuk', 'aplikasi', 'jenius', 'siang', 'tulis', 'salah', 'ganggu']",1,2,-1,Negatif
Fri Jul 15 07:17:27 +0000 2022,1547842763508498433,login aplikasi jenius device gagal biae ganti device,0,1,0,0,in,421046182,1547842763508498433,emaknyakkuma,https://twitter.com/emaknyakkuma/status/1547842763508498433,"['login', 'aplikasi', 'jenius', 'device', 'gagal', 'biae', 'ganti', 'device']",1,2,-1,Negatif
Wed Jul 13 13:05:29 +0000 2022,1547205575158599684,tidak pakai aplikasi tidak tau pakeku gadai digital shopee beli emas pakai duit sisa banji swap rupiah usd pakai jenius,0,1,0,1,in,1418021486938320896,1547200193111949312,arcavalharald,https://twitter.com/arcavalharald/status/1547205575158599684,"['tidak pakai', 'aplikasi', 'tidak tau', 'pakeku', 'gadai', 'digital', 'shopee', 'beli', 'emas', 'pakai', 'duit', 'sisa', 'banji', 'swap', 'rupiah', 'usd', 'pakai', 'jenius']",2,0,2,Positif
Wed Jul 13 07:02:05 +0000 2022,1547114124605534208,promo jenius tidak sih jawab promo sobat xxi jenius langsung pakai promonya biar asyik tonton cema xxi info lengkap cek aplikasi tix coidsvsmpb nontonasikdixxi,0,3,1,11,in,18211861,1547114124605534208,cinema21,https://twitter.com/cinema21/status/1547114124605534208,"['promo', 'jenius', 'tidak sih', 'jawab', 'promo', 'sobat', 'xxi', 'jenius', 'langsung', 'pakai', 'promonya', 'biar', 'asyik', 'tonton', 'cema', 'xxi', 'info', 'lengkap', 'cek', 'aplikasi', 'tix', 'coidsvsmpb', 'nontonasikdixxi']",6,1,5,Positif
Tue Jul 12 10:49:05 +0000 2022,1546808860186640384,mudah atur keuangankehidupan jenius unduh aplikasi jenius cogbgfmhmw masuk cashtag zaylani kolom referral,0,0,0,0,in,1497014693587984386,1546808860186640384,AhmadSy43078599,https://twitter.com/AhmadSy43078599/status/1546808860186640384,"['mudah', 'atur', 'keuangankehidupan', 'jenius', 'unduh', 'aplikasi', 'jenius', 'cogbgfmhmw', 'masuk', 'cashtag', 'zaylani', 'kolom', 'referral']",3,0,3,Positif
Tue Jul 12 10:30:10 +0000 2022,1546804099580104710,ubah transaksi cicil fleksibel fitur split pay aplikasi jenius cokaymgouslc,0,0,0,0,in,23046757,1546804099580104710,dailysocial,https://twitter.com/dailysocial/status/1546804099580104710,"['ubah', 'transaksi', 'cicil', 'fleksibel', 'fitur', 'split', 'pay', 'aplikasi', 'jenius', 'cokaymgouslc']",2,0,2,Positif
Tue Jul 12 05:00:01 +0000 2022,1546721013924249600,apa transaksi ribet pindahpindah aplikasi aplikasi mobile banking jenius btpn mudahpakaiprima,0,0,0,2,in,170666404,1546721013924249600,jaringanprima,https://twitter.com/jaringanprima/status/1546721013924249600,"['apa', 'transaksi', 'ribet', 'pindahpindah', 'aplikasi', 'aplikasi', 'mobile', 'banking', 'jenius', 'btpn', 'mudahpakaiprima']",1,1,0,Netral
Mon Jul 11 02:13:03 +0000 2022,1546316607370457089,kerja staf lapang payah saing aplikasi urus pindah device langsung booth jenius tidak benar twit balas,0,1,0,0,in,1339704465503350785,1545641054342225920,freshbanaspati,https://twitter.com/freshbanaspati/status/1546316607370457089,"['kerja', 'staf', 'lapang', 'payah', 'saing', 'aplikasi', 'urus', 'pindah', 'device', 'langsung', 'booth', 'jenius', 'tidak benar', 'twit', 'balas']",2,2,0,Netral
Fri Jul 08 12:39:13 +0000 2022,1545387026668609536,kangen jalan jepang enak rumah tinggal cari tani tidak aku bayar jajan praktis tinggal beli yen aplikasi jenius like twit libur negeri gratis corvifokzdbr,0,25,28,187,in,775011194,1545387026668609536,briankhrisna,https://twitter.com/briankhrisna/status/1545387026668609536,"['kangen', 'jalan', 'jepang', 'enak', 'rumah', 'tinggal', 'cari', 'tani', 'tidak aku', 'bayar', 'jajan', 'praktis', 'tinggal', 'beli', 'yen', 'aplikasi', 'jenius', 'like', 'twit', 'libur', 'negeri', 'gratis', 'corvifokzdbr']",3,0,3,Positif
Thu Jul 07 14:37:59 +0000 2022,1545054525731442691,kemarin excel pakai pindah aplikasi tidak tahan bulan tolong moneytory jenius notion jalan malas insert new log kurang simpel susah simpel bikin haha,0,0,0,0,in,810671371,1544993864754143232,ridhofebriansa,https://twitter.com/ridhofebriansa/status/1545054525731442691,"['kemarin', 'excel', 'pakai', 'pindah', 'aplikasi', 'tidak tahan', 'bulan', 'tolong', 'moneytory', 'jenius', 'notion', 'jalan', 'malas', 'insert', 'new', 'log', 'kurang simpel', 'susah', 'simpel', 'bikin', 'haha']",1,2,-1,Negatif
Thu Jul 07 07:25:13 +0000 2022,1544945618745171969,selamat siang min login aplikasi jenius gagal notifikasi your session has expired,0,1,0,0,in,368331499,1544945618745171969,bayuangga_mf,https://twitter.com/bayuangga_mf/status/1544945618745171969,"['selamat', 'siang', 'min', 'login', 'aplikasi', 'jenius', 'gagal', 'notifikasi', 'your', 'session', 'has', 'expired']",2,1,1,Positif
Wed Jul 06 14:07:57 +0000 2022,1544684581823315971,jenius aplikasi goblok banget anjing,0,0,0,0,in,1320299743570915328,1544684581823315971,captinterrupt,https://twitter.com/captinterrupt/status/1544684581823315971,"['jenius', 'aplikasi', 'goblok', 'banget', 'anjing']",1,1,0,Netral
Wed Jul 06 08:47:00 +0000 2022,1544603809309392896,marakny scam better tabung nder aplikasi tabung dana jenius dan lain lain,0,0,0,0,in,1366126852448743424,1544603308413063169,faynajae,https://twitter.com/faynajae/status/1544603809309392896,"['marakny', 'scam', 'better', 'tabung', 'nder', 'aplikasi', 'tabung', 'dana', 'jenius', 'dan lain lain']",1,0,1,Positif
Tue Jul 05 16:47:30 +0000 2022,1544362344850919424,kemarin via aplikasi enggak aktif verifikasi video call ulang aktif besok enggak aktif mending uninstall aplikasi jenius enggak guna enggak bisa pakai review bintang,0,0,0,0,in,1331489788789104642,1544358100181823488,ukrilcom,https://twitter.com/ukrilcom/status/1544362344850919424,"['kemarin', 'via', 'aplikasi', 'enggak aktif', 'verifikasi', 'video', 'call', 'ulang', 'aktif', 'besok', 'enggak aktif', 'mending', 'uninstall', 'aplikasi', 'jenius', 'enggak guna', 'enggak bisa', 'pakai', 'review', 'bintang']",1,1,0,Netral
Tue Jul 05 16:41:42 +0000 2022,1544360886306975744,kontak jenius help via email via aplikasi jenius alas enggak beri akses data nasabah,0,1,0,0,in,1331489788789104642,1544358100181823488,ukrilcom,https://twitter.com/ukrilcom/status/1544360886306975744,"['kontak', 'jenius', 'help', 'via', 'email', 'via', 'aplikasi', 'jenius', 'alas', 'enggak beri', 'akses', 'data', 'nasabah']",2,0,2,Positif
Mon Jul 04 15:37:01 +0000 2022,1543982220867940352,iya samasama kak mal mal sales promotion girl jenius mal mending langsung mal aplikasi tunggu lama kartu alamat terima,0,0,0,1,in,1303137056407732225,1543954280100507648,WaloKukus,https://twitter.com/WaloKukus/status/1543982220867940352,"['iya', 'samasama', 'kak', 'mal', 'mal', 'sales promotion girl', 'jenius', 'mal', 'mending', 'langsung', 'mal', 'aplikasi', 'tunggu', 'lama', 'kartu', 'alamat', 'terima']",1,1,0,Netral
Mon Jul 04 11:06:30 +0000 2022,1543914142733836288,kak registrasi akun aplikasi jenius tidak dapat kupon k,0,0,0,0,in,1142140272983171072,1542710985869631488,yourpinkypetrik,https://twitter.com/yourpinkypetrik/status/1543914142733836288,"['kak', 'registrasi', 'akun', 'aplikasi', 'jenius', 'tidak dapat', 'kupon', 'k']",1,1,0,Netral
Sun Jul 03 12:51:23 +0000 2022,1543578149040304128,halo jenius terblockir kronologi ambil uang atm bank negara indonesia transaksi gagal transfer aplikasi transaksi gagal,2,4,0,0,in,25174172,1543578149040304128,suryaadtmaja,https://twitter.com/suryaadtmaja/status/1543578149040304128,"['halo', 'jenius', 'terblockir', 'kronologi', 'ambil', 'uang', 'atm', 'bank negara indonesia', 'transaksi', 'gagal', 'transfer', 'aplikasi', 'transaksi', 'gagal']",1,2,-1,Negatif
Sat Jul 02 05:36:22 +0000 2022,1543106284006014978,beli bensin pakai aplikasi langkah bisnis jenius ratus juta guna instan manusia klaim subsidi sasar naif banget,0,0,0,1,in,505984446,1543106284006014978,isantoh,https://twitter.com/isantoh/status/1543106284006014978,"['beli', 'bensin', 'pakai', 'aplikasi', 'langkah', 'bisnis', 'jenius', 'ratus', 'juta', 'guna', 'instan', 'manusia', 'klaim', 'subsidi', 'sasar', 'naif', 'banget']",2,1,1,Positif
Fri Jul 01 06:18:37 +0000 2022,1542754528683892736,gue ambil uang jenius kayak first time atm jenius mesin atmnya gue bingung kartu masuk scan qr code buka aplikasi jenius cari qr code tidak temu temu tidak jadi ambil uang cowaetkaru,0,1,0,0,in,962883914514640896,1542754528683892736,Sinceaugust95,https://twitter.com/Sinceaugust95/status/1542754528683892736,"['gue', 'ambil', 'uang', 'jenius', 'kayak', 'first', 'time', 'atm', 'jenius', 'mesin', 'atmnya', 'gue', 'bingung', 'kartu', 'masuk', 'scan', 'qr', 'code', 'buka', 'aplikasi', 'jenius', 'cari', 'qr', 'code', 'tidak temu', 'temu', 'tidak jadi', 'ambil', 'uang', 'cowaetkaru']",3,1,2,Positif
Fri Jul 01 01:31:29 +0000 2022,1542682269168504832,pagi aplikasi jenius error kemarin tidak bisa login tendang ulang kali ganti password tidak bisa login mhn bantu,0,2,1,0,in,59446865,1542682269168504832,yogihutama,https://twitter.com/yogihutama/status/1542682269168504832,"['pagi', 'aplikasi', 'jenius', 'error', 'kemarin', 'tidak bisa', 'login', 'tendang', 'ulang', 'kali', 'ganti', 'password', 'tidak bisa', 'login', 'mhn', 'bantu']",1,4,-3,Negatif
Fri Jul 01 00:13:26 +0000 2022,1542662627029315584,tabung aplikasi jenius btpn npwp cobsaqpeirfy,0,0,0,0,in,780845413410582528,1542662627029315584,bacalagersmedia,https://twitter.com/bacalagersmedia/status/1542662627029315584,"['tabung', 'aplikasi', 'jenius', 'btpn', 'npwp', 'cobsaqpeirfy']",1,0,1,Positif
Sat Aug 27 20:14:06 +0000 2022,1563620895679447040,gue pakai jenius rilis kurleb kali tahun senang transaksi pakai bank digital buka aplikasi bayar pakai qr code lambat banget mengcapek,0,1,0,0,in,41113561,1563620893104173057,theaarbar,https://twitter.com/theaarbar/status/1563620895679447040,"['gue', 'pakai', 'jenius', 'rilis', 'kurleb', 'kali', 'tahun', 'senang', 'transaksi', 'pakai', 'bank', 'digital', 'buka', 'aplikasi', 'bayar', 'pakai', 'qr', 'code', 'lambat', 'banget', 'mengcapek']",2,1,1,Positif
Fri Aug 26 11:51:39 +0000 2022,1563132059014811655,tunggu respon jenius kait kirim email agustus moga solusi email terap aplikasi atas kendala login durasi tampil logo jenius tampil,1,1,0,0,in,1142902391844429829,1563132059014811655,TheBi9Boss,https://twitter.com/TheBi9Boss/status/1563132059014811655,"['tunggu', 'respon', 'jenius', 'kait', 'kirim', 'email', 'agustus', 'moga', 'solusi', 'email', 'terap', 'aplikasi', 'atas', 'kendala', 'login', 'durasi', 'tampil', 'logo', 'jenius', 'tampil']",2,1,1,Positif
Fri Aug 26 09:03:29 +0000 2022,1563089740223565829,hindar jenius kak mal akun jenius buka aplikasi jenius mata salesnya pas mal lihat mundur perlahan wkaka,0,0,0,0,in,1497804740142329856,1563089740223565829,eugtweetthese,https://twitter.com/eugtweetthese/status/1563089740223565829,"['hindar', 'jenius', 'kak', 'mal', 'akun', 'jenius', 'buka', 'aplikasi', 'jenius', 'mata', 'salesnya', 'pas', 'mal', 'lihat', 'mundur', 'perlahan', 'wkaka']",3,1,2,Positif
Fri Aug 26 03:27:00 +0000 2022,1563005062410285056,uang tentuny gue taro tempat gue gbsa lihataplikasi jarang gue buka contoh gue jenius dan lain lain misalny gue tidak mau tabung dana gue buka in app dana pointny apktempat jarang bukajamahpantenginterlihat,0,0,0,3,in,1325763471879806977,1562993283411742720,itshrts_fr,https://twitter.com/itshrts_fr/status/1563005062410285056,"['uang', 'tentuny', 'gue', 'taro', 'tempat', 'gue', 'gbsa', 'lihataplikasi', 'jarang', 'gue', 'buka', 'contoh', 'gue', 'jenius', 'dan lain lain', 'misalny', 'gue', 'tidak mau', 'tabung', 'dana', 'gue', 'buka', 'in', 'app', 'dana', 'pointny', 'apktempat', 'jarang', 'bukajamahpantenginterlihat']",2,2,0,Netral
Fri Aug 26 02:02:05 +0000 2022,1562983691185704962,mudah atur keuangankehidupan jenius unduh aplikasi jenius coiexlaqswrt masuk cashtag andrybooth kolom referral jenius bank btpn bankbtpn,0,0,0,0,in,795613401829416960,1562983691185704962,sukafotopesawat,https://twitter.com/sukafotopesawat/status/1562983691185704962,"['mudah', 'atur', 'keuangankehidupan', 'jenius', 'unduh', 'aplikasi', 'jenius', 'coiexlaqswrt', 'masuk', 'cashtag', 'andrybooth', 'kolom', 'referral', 'jenius', 'bank', 'btpn', 'bankbtpn']",4,0,4,Positif
Wed Aug 24 05:30:00 +0000 2022,1562311238436229120,mudah transaksi finansial aplikasi mobile banking jenius btpn akses jam mudahpakaiprima,0,0,0,9,in,170666404,1562311238436229120,jaringanprima,https://twitter.com/jaringanprima/status/1562311238436229120,"['mudah', 'transaksi', 'finansial', 'aplikasi', 'mobile', 'banking', 'jenius', 'btpn', 'akses', 'jam', 'mudahpakaiprima']",2,0,2,Positif
Mon Aug 22 10:34:48 +0000 2022,1561663168245792768,aplikasi jenius bloatware tidak jelas kontol,0,0,0,0,in,2477103134,1561663168245792768,nadzkov,https://twitter.com/nadzkov/status/1561663168245792768,"['aplikasi', 'jenius', 'bloatware', 'tidak jelas', 'kontol']",1,2,-1,Negatif
Sat Aug 20 17:08:04 +0000 2022,1561037364000362496,aplikasi jenius pilih jadi cc nomor cc masuk webnyaa,0,1,0,0,in,1487024271159607296,1561033700389048321,jaeleine,https://twitter.com/jaeleine/status/1561037364000362496,"['aplikasi', 'jenius', 'pilih', 'jadi', 'cc', 'nomor', 'cc', 'masuk', 'webnyaa']",1,0,1,Positif
Sat Aug 20 13:14:02 +0000 2022,1560978464614027264,mudah tolong rekan via live chat aplikasi jenius buat lapor aju unlink device isi email no telepon aktif email kait link video call rekan jenius,0,1,0,0,in,749024264603348992,1560977677456375808,tidakbarbar,https://twitter.com/tidakbarbar/status/1560978464614027264,"['mudah', 'tolong', 'rekan', 'via', 'live', 'chat', 'aplikasi', 'jenius', 'buat', 'lapor', 'aju', 'unlink', 'device', 'isi', 'email', 'no', 'telepon', 'aktif', 'email', 'kait', 'link', 'video', 'call', 'rekan', 'jenius']",3,0,3,Positif
Sat Aug 20 07:45:50 +0000 2022,1560895871939919872,ngawang banget investasi investasi kayak anak jaksel pas buka aplikasi jenius menu reksa dana hmmm bantu,0,1,0,0,in,1075052386631114753,1560895871939919872,Opariorio,https://twitter.com/Opariorio/status/1560895871939919872,"['ngawang', 'banget', 'investasi', 'investasi', 'kayak', 'anak', 'jaksel', 'pas', 'buka', 'aplikasi', 'jenius', 'menu', 'reksa', 'dana', 'hmmm', 'bantu']",1,0,1,Positif
Fri Aug 19 23:39:23 +0000 2022,1560773450893246464,halo min aplikasi jenius force close pas pakai transfer,0,2,0,1,in,1518671899,1560773450893246464,rpynandha,https://twitter.com/rpynandha/status/1560773450893246464,"['halo', 'min', 'aplikasi', 'jenius', 'force', 'close', 'pas', 'pakai', 'transfer']",1,0,1,Positif
Fri Aug 19 14:36:45 +0000 2022,1560636895926710274,aplikasi jenius lambat banget bangsat,0,1,0,0,in,1342010820184567814,1560636895926710274,ratuaci,https://twitter.com/ratuaci/status/1560636895926710274,"['aplikasi', 'jenius', 'lambat', 'banget', 'bangsat']",1,2,-1,Negatif
Fri Aug 19 06:32:25 +0000 2022,1560515006072233985,suka pantone warna biru hijau tosca mata langsung fresh banget lihat aplikasi jenius menu bantu rakyat,0,0,0,0,in,2752163540,1560515006072233985,huntmeNOW_,https://twitter.com/huntmeNOW_/status/1560515006072233985,"['suka', 'pantone', 'warna', 'biru', 'hijau', 'tosca', 'mata', 'langsung', 'fresh', 'banget', 'lihat', 'aplikasi', 'jenius', 'menu', 'bantu', 'rakyat']",1,0,1,Positif
Fri Aug 19 05:58:33 +0000 2022,1560506485435944960,bayar listrik rumah yaelah gue tinggal rebah bayar aplikasi jenius helpful banget,0,0,0,0,in,1251660600419074048,1560506485435944960,amlfjry,https://twitter.com/amlfjry/status/1560506485435944960,"['bayar', 'listrik', 'rumah', 'yaelah', 'gue', 'tinggal', 'rebah', 'bayar', 'aplikasi', 'jenius', 'helpful', 'banget']",1,0,1,Positif
Fri Aug 19 05:39:27 +0000 2022,1560501677056147456,tanggal gaji bolak buka aplikasi jenius fitur in out sa transfer,0,0,0,0,in,1210523508452651008,1560501677056147456,beastarshine,https://twitter.com/beastarshine/status/1560501677056147456,"['tanggal', 'gaji', 'bolak', 'buka', 'aplikasi', 'jenius', 'fitur', 'in', 'out', 'sa', 'transfer']",1,0,1,Positif
Wed Aug 17 04:03:41 +0000 2022,1559752800891854848,transaksi tak kenal jenius pasrah bsnya salah nasabah aplikasi,0,0,0,0,in,1133114866573570049,1559752800891854848,swipingyouleft,https://twitter.com/swipingyouleft/status/1559752800891854848,"['transaksi', 'tak kenal', 'jenius', 'pasrah', 'bsnya', 'salah', 'nasabah', 'aplikasi']",1,2,-1,Negatif
Tue Aug 16 04:54:57 +0000 2022,1559403314365624320,iya aplikasi mobile jenius tidak bisa buka buka,0,1,0,0,in,1445107875060150274,1557551227600531456,BizaFakhriyah,https://twitter.com/BizaFakhriyah/status/1559403314365624320,"['iya', 'aplikasi', 'mobile', 'jenius', 'tidak bisa', 'buka', 'buka']",1,1,0,Netral
Tue Aug 16 04:44:23 +0000 2022,1559400657810993152,aplikasi jenius mim tidak bisa connect,0,4,0,0,in,112775253,1559400657810993152,Inuikhsan,https://twitter.com/Inuikhsan/status/1559400657810993152,"['aplikasi', 'jenius', 'mim', 'tidak bisa', 'connect']",1,1,0,Netral
Tue Aug 16 03:46:23 +0000 2022,1559386059158368256,gbsa transaksi aplikasi jenius,0,1,0,0,in,707021808151580672,1557551227600531456,Ardi_NoviantoP,https://twitter.com/Ardi_NoviantoP/status/1559386059158368256,"['gbsa', 'transaksi', 'aplikasi', 'jenius']",1,0,1,Positif
Tue Aug 16 02:24:51 +0000 2022,1559365543458930689,halo aplikasi jenius force closed bantu,0,2,0,0,in,65339314,1559365543458930689,backpackmerah,https://twitter.com/backpackmerah/status/1559365543458930689,"['halo', 'aplikasi', 'jenius', 'force', 'closed', 'bantu']",1,0,1,Positif
Mon Aug 15 06:40:48 +0000 2022,1559067564789346304,harap jenius enam aplikasi jenius tidak berat buka tidak lambat responsif sukses jenius langkahkecilhariini,0,0,0,0,in,953714494470897664,1557578826619621377,Twt_dr_je,https://twitter.com/Twt_dr_je/status/1559067564789346304,"['harap', 'jenius', 'enam', 'aplikasi', 'jenius', 'tidak berat', 'buka', 'tidak lambat', 'responsif', 'sukses', 'jenius', 'langkahkecilhariini']",6,0,6,Positif
